user_id,first_name,last_name,age,city,plan,cant_mensajes,cant_caracteres,cant_llamadas,cant_min_llamada,year,reg_date,churn_date,limite_cant_llamadas,limite_cant_min_llamada,limite_cant_mensajes,limite_cant_caracteres
13141,Mateo,Lopez,36.0,Desconocido,Basico,3,112.0,7,18.12,2024.0,2024-05-10 01:31:49.377344336+00:00,,7,18.12,3,112.0
13142,Ana,Garcia,46.0,Bogotá,Premium,1,24.0,3,6.38,2024.0,2024-05-10 08:06:07.291822960+00:00,2024-11-24 23:13:20+00:00,3,6.38,1,34.0
13143,Luis,Gomez,42.0,GDL,Premium,7,354.0,2,32.19,2024.0,2024-05-10 14:40:25.206301584+00:00,,2,32.19,7,354.0
13144,Carlos,Torres,50.0,Desconocido,Basico,7,334.0,4,29.98,2024.0,2024-05-10 21:14:43.120780192+00:00,,4,29.98,7,334.0
13145,Luis,Gomez,53.0,CDMX,Premium,4,338.0,7,21.94,2024.0,2024-05-11 03:49:01.035258816+00:00,,7,21.94,4,338.0
13146,Ana,Torres,78.0,Desconocido,Premium,4,169.0,4,12.76,2024.0,2024-05-11 10:23:18.949737440+00:00,,4,12.76,4,169.0
13147,Luis,Garcia,46.0,CDMX,Basico,5,248.0,4,19.84,2024.0,2024-05-11 16:57:36.864216064+00:00,,4,19.84,5,248.0
13148,Ana,Torres,75.0,Medellín,Basico,3,183.0,2,6.99,2024.0,2024-05-11 23:31:54.778694672+00:00,,2,6.99,3,183.0
13149,Mariana,Torres,43.0,CDMX,Premium,7,335.0,11,48.84,2024.0,2024-05-12 06:06:12.693173296+00:00,2024-10-27 23:00:00+00:00,10,48.84,7,335.0
13150,Sofia,Ramirez,21.0,Medellín,Basico,8,291.0,5,39.6,2024.0,2024-05-12 12:40:30.607651920+00:00,,5,39.6,8,291.0
13151,Carlos,Garcia,66.0,CDMX,Basico,7,337.0,5,19.53,2024.0,2024-05-12 19:14:48.522130544+00:00,,5,19.53,7,337.0
13152,Ana,Lopez,31.0,Cali,Basico,6,220.0,3,8.200000000000001,2024.0,2024-05-13 01:49:06.436609152+00:00,2024-06-01 00:00:00+00:00,3,8.200000000000001,6,220.0
13153,Luis,Lopez,67.0,Bogotá,Basico,4,135.0,5,14.379999999999999,2024.0,2024-05-13 08:23:24.351087776+00:00,,5,14.379999999999999,4,135.0
13154,Carlos,Garcia,44.0,CDMX,Basico,7,281.0,6,20.55,2024.0,2024-05-13 14:57:42.265566400+00:00,,6,20.55,7,281.0
13155,Sofia,Lopez,50.0,Medellín,Basico,5,293.0,5,27.22,2024.0,2024-05-13 21:32:00.180045008+00:00,,5,27.22,5,293.0
13156,Mariana,Garcia,39.0,Bogotá,Premium,6,271.0,4,14.18,2024.0,2024-05-14 04:06:18.094523632+00:00,,4,14.18,6,271.0
13157,Carlos,Lopez,65.0,GDL,Basico,3,172.0,1,6.03,2024.0,2024-05-14 10:40:36.009002256+00:00,,1,6.03,3,172.0
13158,Ana,Ramirez,20.0,CDMX,Premium,4,207.0,3,8.07,2024.0,2024-05-14 17:14:53.923480880+00:00,,3,8.07,4,207.0
13159,Sofia,Lopez,40.0,Bogotá,Premium,11,546.0,8,32.19,2024.0,2024-05-14 23:49:11.837959488+00:00,,8,32.19,11,546.0
13160,Luis,Torres,38.0,CDMX,Premium,7,340.0,5,22.86,2024.0,2024-05-15 06:23:29.752438112+00:00,,5,22.86,7,340.0
13161,Sofia,Garcia,58.0,CDMX,Premium,4,140.0,5,9.49,2024.0,2024-05-15 12:57:47.666916736+00:00,,5,9.49,4,140.0
13162,Sofia,Gomez,40.0,GDL,Basico,7,341.0,7,23.5,2024.0,2024-05-15 19:32:05.581395360+00:00,2024-11-07 22:53:20+00:00,7,23.5,7,341.0
13163,Mateo,Gomez,21.0,Medellín,Basico,5,296.0,6,26.9,2024.0,2024-05-16 02:06:23.495873968+00:00,,6,26.9,5,296.0
13164,Sofia,Garcia,38.0,Bogotá,Basico,4,205.0,5,39.809999999999995,2024.0,2024-05-16 08:40:41.410352592+00:00,,5,39.809999999999995,4,205.0
13165,Sofia,Ramirez,54.0,CDMX,Premium,3,201.0,5,37.92,2024.0,2024-05-16 15:14:59.324831216+00:00,,5,37.92,3,201.0
13166,Carlos,Lopez,60.0,Desconocido,Premium,5,233.0,6,42.39,2024.0,2024-05-16 21:49:17.239309824+00:00,,6,42.39,5,233.0
13167,Luis,Ramirez,48.0,Desconocido,Basico,5,255.0,4,20.5,2024.0,2024-05-17 04:23:35.153788448+00:00,,4,20.5,5,255.0
13168,Carlos,Gomez,38.0,GDL,Premium,5,228.0,5,11.23,2024.0,2024-05-17 10:57:53.068267072+00:00,,5,11.23,5,228.0
13169,Carlos,Garcia,43.0,CDMX,Basico,5,254.0,6,36.36,2024.0,2024-05-17 17:32:10.982745696+00:00,,6,36.36,5,254.0
13170,Ana,Garcia,58.0,Desconocido,Basico,3,151.0,4,32.21,2024.0,2024-05-18 00:06:28.897224304+00:00,,4,32.21,3,151.0
13171,Carlos,Ramirez,75.0,Bogotá,Premium,5,251.0,5,19.549999999999997,2024.0,2024-05-18 06:40:46.811702928+00:00,,5,19.549999999999997,5,251.0
13172,Mateo,Ramirez,52.0,MTY,Basico,6,273.0,7,29.1,2024.0,2024-05-18 13:15:04.726181552+00:00,,7,29.1,6,273.0
13173,Mateo,Lopez,55.0,Bogotá,Basico,10,450.0,6,19.73,2024.0,2024-05-18 19:49:22.640660176+00:00,,6,19.73,10,450.0
13174,Ana,Torres,41.0,Cali,Premium,2,108.0,6,43.45,2024.0,2024-05-19 02:23:40.555138784+00:00,,6,43.45,2,108.0
13175,Mariana,Torres,28.0,CDMX,Premium,6,338.0,2,6.619999999999999,2024.0,2024-05-19 08:57:58.469617408+00:00,,2,6.619999999999999,6,338.0
13176,Luis,Lopez,58.0,Cali,Basico,4,176.0,6,17.41,2024.0,2024-05-19 15:32:16.384096032+00:00,2024-06-01 00:00:00+00:00,6,17.41,4,176.0
13177,Luis,Torres,46.0,Medellín,Basico,3,175.0,3,15.799999999999999,2024.0,2024-05-19 22:06:34.298574640+00:00,,3,15.799999999999999,3,175.0
13178,Carlos,Gomez,64.0,Bogotá,Basico,8,473.0,6,4.73,2024.0,2024-05-20 04:40:52.213053264+00:00,,6,4.73,8,473.0
13179,Carlos,Torres,72.0,Desconocido,Basico,7,315.0,9,58.26,2024.0,2024-05-20 11:15:10.127531888+00:00,,9,58.26,7,315.0
13180,Mariana,Lopez,77.0,CDMX,Premium,4,293.0,8,40.08,2024.0,2024-05-20 17:49:28.042010512+00:00,,8,40.08,4,293.0
13181,Carlos,Torres,20.0,Bogotá,Basico,6,240.0,5,37.06,2024.0,2024-05-21 00:23:45.956489120+00:00,2024-10-27 23:00:00+00:00,5,37.06,6,240.0
13182,Luis,Garcia,18.0,Bogotá,Basico,0,0.0,4,31.119999999999997,2024.0,2024-05-21 06:58:03.870967744+00:00,,4,31.119999999999997,1,34.0
13183,Sofia,Ramirez,69.0,Bogotá,Basico,6,341.0,5,53.01,2024.0,2024-05-21 13:32:21.785446368+00:00,,5,53.01,6,341.0
13184,Mateo,Gomez,78.0,GDL,Premium,8,310.0,11,76.69,2024.0,2024-05-21 20:06:39.699924992+00:00,,10,76.69,8,310.0
13185,Sofia,Garcia,71.0,MTY,Basico,3,155.0,3,14.55,2024.0,2024-05-22 02:40:57.614403600+00:00,,3,14.55,3,155.0
13186,Sofia,Garcia,36.0,CDMX,Basico,9,367.0,3,36.03,2024.0,2024-05-22 09:15:15.528882224+00:00,2024-08-07 00:20:00+00:00,3,36.03,9,367.0
13187,Luis,Lopez,63.0,GDL,Basico,3,123.0,5,138.41,2024.0,2024-05-22 15:49:33.443360848+00:00,2024-10-24 22:46:40+00:00,5,82.19759999999998,3,123.0
13188,Sofia,Ramirez,66.0,GDL,Basico,7,438.0,6,51.87,2024.0,2024-05-22 22:23:51.357839472+00:00,,6,51.87,7,438.0
13189,Mariana,Ramirez,39.0,Medellín,Basico,8,354.0,1,11.88,2024.0,2024-05-23 04:58:09.272318080+00:00,,1,11.88,8,354.0
13190,Ana,Gomez,31.0,CDMX,Basico,6,213.0,6,12.120000000000001,2024.0,2024-05-23 11:32:27.186796704+00:00,2024-07-17 23:46:40+00:00,6,12.120000000000001,6,213.0
13191,Carlos,Lopez,66.0,Medellín,Premium,4,253.0,6,25.009999999999998,2024.0,2024-05-23 18:06:45.101275328+00:00,,6,25.009999999999998,4,253.0
13192,Ana,Gomez,74.0,GDL,Premium,4,257.0,6,39.97,2024.0,2024-05-24 00:41:03.015753936+00:00,,6,39.97,4,257.0
13193,Mateo,Torres,76.0,CDMX,Premium,2,142.0,4,23.189999999999998,2024.0,2024-05-24 07:15:20.930232560+00:00,,4,23.189999999999998,2,142.0
13194,Carlos,Garcia,31.0,MTY,Basico,8,366.0,5,14.23,2024.0,2024-05-24 13:49:38.844711184+00:00,,5,14.23,8,366.0
13195,Sofia,Gomez,61.0,GDL,Basico,5,195.0,2,6.84,2024.0,2024-05-24 20:23:56.759189808+00:00,,2,6.84,5,195.0
13196,Mateo,Garcia,33.0,Bogotá,Basico,3,155.0,6,14.38,2024.0,2024-05-25 02:58:14.673668416+00:00,,6,14.38,3,155.0
13197,Carlos,Lopez,50.0,MTY,Basico,3,153.0,5,37.47,2024.0,2024-05-25 09:32:32.588147040+00:00,,5,37.47,3,153.0
13198,Mariana,Torres,30.0,Desconocido,Basico,4,175.0,6,11.34,2024.0,2024-05-25 16:06:50.502625664+00:00,,6,11.34,4,175.0
13199,Mariana,Lopez,55.0,Desconocido,Premium,1,79.0,6,18.37,2024.0,2024-05-25 22:41:08.417104288+00:00,2024-12-08 23:20:00+00:00,6,18.37,1,79.0
13200,Mariana,Torres,66.0,Bogotá,Basico,4,201.0,5,14.98,2024.0,2024-05-26 05:15:26.331582896+00:00,,5,14.98,4,201.0
13201,Mariana,Torres,29.0,Cali,Basico,9,350.0,5,8.49,2024.0,2024-05-26 11:49:44.246061520+00:00,,5,8.49,9,350.0
13202,Sofia,Garcia,72.0,CDMX,Basico,5,301.0,4,19.84,2024.0,2024-05-26 18:24:02.160540144+00:00,,4,19.84,5,301.0
13203,Ana,Lopez,68.0,Bogotá,Basico,1,76.0,6,11.51,2024.0,2024-05-27 00:58:20.075018752+00:00,,6,11.51,1,76.0
13204,Carlos,Lopez,55.0,Medellín,Premium,6,317.0,4,24.13,2024.0,2024-05-27 07:32:37.989497376+00:00,,4,24.13,6,317.0
13205,Sofia,Gomez,56.0,GDL,Basico,5,185.0,4,17.09,2024.0,2024-05-27 14:06:55.903976+00:00,,4,17.09,5,185.0
13206,Mariana,Lopez,50.0,CDMX,Premium,7,299.0,3,8.3,2024.0,2024-05-27 20:41:13.818454624+00:00,,3,8.3,7,299.0
13207,Ana,Gomez,50.0,CDMX,Basico,4,157.0,4,19.41,2024.0,2024-05-28 03:15:31.732933232+00:00,,4,19.41,4,157.0
13208,Mateo,Ramirez,46.0,Bogotá,Premium,7,319.0,3,32.55,2024.0,2024-05-28 09:49:49.647411856+00:00,,3,32.55,7,319.0
13209,Mateo,Ramirez,22.0,Bogotá,Basico,5,235.0,4,15.54,2024.0,2024-05-28 16:24:07.561890480+00:00,,4,15.54,5,235.0
13210,Mateo,Ramirez,23.0,MTY,Premium,8,349.0,1,4.97,2024.0,2024-05-28 22:58:25.476369104+00:00,,1,4.97,8,349.0
13211,Mariana,Lopez,48.0,Bogotá,Basico,7,379.0,6,32.94,2024.0,2024-05-29 05:32:43.390847712+00:00,,6,32.94,7,379.0
13212,Mateo,Lopez,33.0,Bogotá,Basico,3,131.0,3,20.95,2024.0,2024-05-29 12:07:01.305326336+00:00,,3,20.95,3,131.0
13213,Luis,Gomez,48.0,Cali,Basico,8,426.0,3,10.96,2024.0,2024-05-29 18:41:19.219804960+00:00,,3,10.96,8,426.0
13214,Carlos,Torres,42.0,CDMX,Basico,5,206.0,2,20.71,2024.0,2024-05-30 01:15:37.134283568+00:00,,2,20.71,5,206.0
13215,Carlos,Gomez,65.0,Cali,Basico,5,205.0,2,2.8600000000000003,2024.0,2024-05-30 07:49:55.048762192+00:00,,2,2.8600000000000003,5,205.0
13216,Mariana,Ramirez,63.0,Medellín,Basico,9,477.0,3,3.99,2024.0,2024-05-30 14:24:12.963240816+00:00,,3,3.99,9,477.0
13217,Luis,Gomez,50.0,Medellín,Basico,6,337.0,5,31.12,2024.0,2024-05-30 20:58:30.877719440+00:00,2024-07-16 22:46:40+00:00,5,31.12,6,337.0
13218,Sofia,Torres,30.0,Medellín,Basico,4,171.0,6,31.94,2024.0,2024-05-31 03:32:48.792198048+00:00,,6,31.94,4,171.0
13219,Sofia,Lopez,69.0,Bogotá,Premium,5,280.0,4,4.6899999999999995,2024.0,2024-05-31 10:07:06.706676672+00:00,,4,4.6899999999999995,5,280.0
13220,Mateo,Gomez,27.0,GDL,Basico,7,368.0,4,45.93,2024.0,2024-05-31 16:41:24.621155296+00:00,,4,45.93,7,368.0
13221,Ana,Ramirez,41.0,Bogotá,Basico,5,253.0,5,24.169999999999998,2024.0,2024-05-31 23:15:42.535633920+00:00,,5,24.169999999999998,5,253.0
13222,Sofia,Ramirez,27.0,Desconocido,Premium,7,367.0,6,50.97,2024.0,2024-06-01 05:50:00.450112528+00:00,,6,50.97,7,367.0
13223,Ana,Lopez,58.0,Bogotá,Premium,8,396.0,3,21.17,2024.0,2024-06-01 12:24:18.364591152+00:00,,3,21.17,8,396.0
13224,Carlos,Gomez,48.0,CDMX,Premium,4,237.0,3,10.7,2024.0,2024-06-01 18:58:36.279069776+00:00,,3,10.7,4,237.0
13225,Ana,Torres,30.0,CDMX,Premium,7,374.0,3,13.93,2024.0,2024-06-02 01:32:54.193548384+00:00,,3,13.93,7,374.0
13226,Carlos,Lopez,20.0,Desconocido,Basico,6,181.0,2,2.42,2024.0,2024-06-02 08:07:12.108027008+00:00,,2,2.42,6,181.0
13227,Luis,Gomez,76.0,CDMX,Premium,5,244.0,4,38.57,2024.0,2024-06-02 14:41:30.022505632+00:00,,4,38.57,5,244.0
13228,Luis,Garcia,67.0,CDMX,Basico,3,167.0,3,8.78,2024.0,2024-06-02 21:15:47.936984256+00:00,,3,8.78,3,167.0
13229,Mariana,Ramirez,69.0,MTY,Basico,5,231.0,5,15.39,2024.0,2024-06-03 03:50:05.851462864+00:00,,5,15.39,5,231.0
13230,Mariana,Torres,51.0,Desconocido,Premium,5,306.0,4,39.199999999999996,2024.0,2024-06-03 10:24:23.765941488+00:00,,4,39.199999999999996,5,306.0
13231,Mateo,Torres,66.0,MTY,Basico,6,311.0,4,14.530000000000001,2024.0,2024-06-03 16:58:41.680420112+00:00,,4,14.530000000000001,6,311.0
13232,Sofia,Torres,45.0,Bogotá,Basico,7,432.0,8,53.59,2024.0,2024-06-03 23:32:59.594898736+00:00,,8,53.59,7,432.0
13233,Mateo,Ramirez,36.0,Medellín,Basico,5,249.0,5,54.35,2024.0,2024-06-04 06:07:17.509377344+00:00,,5,54.35,5,249.0
13234,Carlos,Gomez,40.0,CDMX,Basico,9,476.0,2,4.5600000000000005,2024.0,2024-06-04 12:41:35.423855968+00:00,,2,4.5600000000000005,9,476.0
13235,Mateo,Lopez,62.0,Desconocido,Basico,8,349.0,5,26.700000000000003,2024.0,2024-06-04 19:15:53.338334592+00:00,,5,26.700000000000003,8,349.0
13236,Ana,Gomez,49.0,Bogotá,Basico,5,326.0,5,28.65,2024.0,2024-06-05 01:50:11.252813200+00:00,,5,28.65,5,326.0
13237,Carlos,Lopez,30.0,Bogotá,Basico,5,324.0,7,58.7,2024.0,2024-06-05 08:24:29.167291824+00:00,,7,58.7,5,324.0
13238,Mariana,Torres,50.0,Desconocido,Basico,7,349.0,6,27.909999999999997,2024.0,2024-06-05 14:58:47.081770448+00:00,,6,27.909999999999997,7,349.0
13239,Luis,Gomez,51.0,Desconocido,Basico,10,551.0,3,21.57,2024.0,2024-06-05 21:33:04.996249072+00:00,,3,21.57,10,551.0
13240,Mariana,Torres,50.0,Bogotá,Basico,5,321.0,2,13.370000000000001,2024.0,2024-06-06 04:07:22.910727680+00:00,,2,13.370000000000001,5,321.0
13241,Sofia,Garcia,73.0,CDMX,Premium,2,88.0,1,7.28,2024.0,2024-06-06 10:41:40.825206304+00:00,,1,7.28,2,88.0
13242,Carlos,Torres,22.0,Cali,Basico,5,274.0,10,67.11,2024.0,2024-06-06 17:15:58.739684928+00:00,,10,67.11,5,274.0
13243,Carlos,Torres,73.0,Bogotá,Premium,8,439.0,6,34.92,2024.0,2024-06-06 23:50:16.654163552+00:00,,6,34.92,8,439.0
13244,Ana,Lopez,20.0,Desconocido,Basico,4,247.0,2,8.34,2024.0,2024-06-07 06:24:34.568642160+00:00,,2,8.34,4,247.0
13245,Sofia,Garcia,78.0,Desconocido,Basico,7,380.0,2,7.2,2024.0,2024-06-07 12:58:52.483120784+00:00,2024-11-29 22:40:00+00:00,2,7.2,7,380.0
13246,Luis,Torres,77.0,CDMX,Basico,5,229.0,3,7.34,2024.0,2024-06-07 19:33:10.397599408+00:00,2024-07-02 22:40:00+00:00,3,7.34,5,229.0
13247,Carlos,Torres,24.0,Desconocido,Basico,7,389.0,7,50.25,2024.0,2024-06-08 02:07:28.312078016+00:00,,7,50.25,7,389.0
13248,Carlos,Garcia,41.0,MTY,Basico,7,371.0,3,18.29,2024.0,2024-06-08 08:41:46.226556640+00:00,,3,18.29,7,371.0
13249,Ana,Garcia,48.0,Medellín,Basico,5,196.0,5,59.97,2024.0,2024-06-08 15:16:04.141035264+00:00,,5,59.97,5,196.0
13250,Mateo,Gomez,39.0,CDMX,Basico,3,219.0,7,47.04,2024.0,2024-06-08 21:50:22.055513888+00:00,,7,47.04,3,219.0
13251,Luis,Lopez,62.0,Desconocido,Basico,2,115.0,7,20.94,2024.0,2024-06-09 04:24:39.969992496+00:00,,7,20.94,2,115.0
13252,Mariana,Garcia,78.0,Medellín,Basico,3,187.0,8,47.77,2024.0,2024-06-09 10:58:57.884471120+00:00,,8,47.77,3,187.0
13253,Sofia,Garcia,40.0,Medellín,Premium,3,159.0,3,19.32,2024.0,2024-06-09 17:33:15.798949744+00:00,,3,19.32,3,159.0
13254,Carlos,Ramirez,47.0,Desconocido,Basico,3,124.0,8,48.18,2024.0,2024-06-10 00:07:33.713428368+00:00,,8,48.18,3,124.0
13255,Carlos,Garcia,77.0,Bogotá,Premium,12,647.0,10,46.160000000000004,2024.0,2024-06-10 06:41:51.627906976+00:00,,10,46.160000000000004,12,647.0
13256,Mariana,Lopez,35.0,Bogotá,Premium,5,230.0,5,24.61,2024.0,2024-06-10 13:16:09.542385600+00:00,,5,24.61,5,230.0
13257,Luis,Torres,49.0,Desconocido,Basico,10,419.0,4,26.78,2024.0,2024-06-10 19:50:27.456864224+00:00,,4,26.78,10,419.0
13258,Mateo,Torres,73.0,Medellín,Premium,7,426.0,3,19.43,2024.0,2024-06-11 02:24:45.371342848+00:00,,3,19.43,7,426.0
13259,Carlos,Torres,70.0,Desconocido,Premium,3,155.0,3,21.25,2024.0,2024-06-11 08:59:03.285821456+00:00,,3,21.25,3,155.0
13260,Luis,Torres,24.0,Desconocido,Basico,11,535.0,4,15.71,2024.0,2024-06-11 15:33:21.200300080+00:00,,4,15.71,11,535.0
13261,Mariana,Ramirez,50.0,MTY,Premium,7,398.0,4,35.2,2024.0,2024-06-11 22:07:39.114778704+00:00,,4,35.2,7,398.0
13262,Ana,Garcia,22.0,Bogotá,Premium,8,481.0,4,14.26,2024.0,2024-06-12 04:41:57.029257312+00:00,,4,14.26,8,481.0
13263,Mateo,Torres,66.0,GDL,Basico,2,73.0,2,19.85,2024.0,2024-06-12 11:16:14.943735936+00:00,,2,19.85,2,73.0
13264,Sofia,Gomez,45.0,Medellín,Basico,3,212.0,1,11.41,2024.0,2024-06-12 17:50:32.858214560+00:00,,1,11.41,3,212.0
13265,Carlos,Torres,78.0,MTY,Premium,5,260.0,6,147.53,2024.0,2024-06-13 00:24:50.772693184+00:00,,6,82.19759999999998,5,260.0
13266,Luis,Garcia,25.0,Cali,Premium,7,385.0,4,15.7,2024.0,2024-06-13 06:59:08.687171792+00:00,,4,15.7,7,385.0
13267,Ana,Torres,32.0,CDMX,Basico,7,378.0,1,0.3,2024.0,2024-06-13 13:33:26.601650416+00:00,,1,0.3,7,378.0
13268,Sofia,Ramirez,69.0,CDMX,Basico,9,479.0,4,27.52,2024.0,2024-06-13 20:07:44.516129040+00:00,,4,27.52,9,479.0
13269,Luis,Lopez,21.0,GDL,Premium,4,117.0,3,10.71,2024.0,2024-06-14 02:42:02.430607664+00:00,,3,10.71,4,117.0
13270,Luis,Lopez,51.0,CDMX,Basico,6,236.0,6,15.629999999999999,2024.0,2024-06-14 09:16:20.345086272+00:00,2024-09-01 00:20:00+00:00,6,15.629999999999999,6,236.0
13271,Sofia,Garcia,22.0,Medellín,Premium,5,193.0,6,42.73,2024.0,2024-06-14 15:50:38.259564896+00:00,,6,42.73,5,193.0
13272,Ana,Lopez,50.0,CDMX,Basico,5,316.0,5,24.66,2024.0,2024-06-14 22:24:56.174043520+00:00,,5,24.66,5,316.0
13273,Mariana,Lopez,74.0,CDMX,Basico,8,471.0,6,27.82,2024.0,2024-06-15 04:59:14.088522128+00:00,,6,27.82,8,471.0
13274,Ana,Gomez,22.0,CDMX,Basico,9,391.0,4,30.380000000000003,2024.0,2024-06-15 11:33:32.003000752+00:00,,4,30.380000000000003,9,391.0
13275,Mateo,Garcia,55.0,Cali,Basico,4,151.0,11,62.11,2024.0,2024-06-15 18:07:49.917479376+00:00,,10,62.11,4,151.0
13276,Carlos,Garcia,51.0,Cali,Basico,9,397.0,5,39.64,2024.0,2024-06-16 00:42:07.831958+00:00,,5,39.64,9,397.0
13277,Sofia,Lopez,75.0,CDMX,Basico,3,141.0,3,23.03,2024.0,2024-06-16 07:16:25.746436608+00:00,,3,23.03,3,141.0
13278,Mariana,Lopez,43.0,Medellín,Basico,7,372.0,3,7.800000000000001,2024.0,2024-06-16 13:50:43.660915232+00:00,,3,7.800000000000001,7,372.0
13279,Sofia,Lopez,18.0,Bogotá,Basico,4,169.0,1,0.43,2024.0,2024-06-16 20:25:01.575393856+00:00,,1,0.43,4,169.0
13280,Sofia,Ramirez,21.0,GDL,Premium,4,218.0,9,34.11,2024.0,2024-06-17 02:59:19.489872480+00:00,,9,34.11,4,218.0
13281,Ana,Torres,56.0,Medellín,Basico,6,250.0,2,2.01,2024.0,2024-06-17 09:33:37.404351088+00:00,,2,2.01,6,250.0
13282,Carlos,Ramirez,71.0,CDMX,Basico,5,255.0,2,2.8,2024.0,2024-06-17 16:07:55.318829712+00:00,,2,2.8,5,255.0
13283,Mateo,Garcia,43.0,Cali,Basico,7,399.0,3,13.08,2024.0,2024-06-17 22:42:13.233308336+00:00,,3,13.08,7,399.0
13284,Luis,Gomez,50.0,CDMX,Basico,6,305.0,6,29.169999999999998,2024.0,2024-06-18 05:16:31.147786944+00:00,2024-06-27 01:00:00+00:00,6,29.169999999999998,6,305.0
13285,Luis,Torres,50.0,Desconocido,Premium,7,352.0,6,31.17,2024.0,2024-06-18 11:50:49.062265568+00:00,2024-10-10 00:26:40+00:00,6,31.17,7,352.0
13286,Sofia,Gomez,25.0,CDMX,Premium,5,294.0,6,32.23,2024.0,2024-06-18 18:25:06.976744192+00:00,,6,32.23,5,294.0
13287,Carlos,Garcia,37.0,Bogotá,Basico,3,203.0,3,4.98,2024.0,2024-06-19 00:59:24.891222816+00:00,2024-07-17 23:46:40+00:00,3,4.98,3,203.0
13288,Mariana,Garcia,33.0,Desconocido,Premium,3,176.0,6,6.529999999999999,2024.0,2024-06-19 07:33:42.805701424+00:00,,6,6.529999999999999,3,176.0
13289,Ana,Gomez,38.0,CDMX,Basico,9,528.0,9,53.85,2024.0,2024-06-19 14:08:00.720180048+00:00,,9,53.85,9,528.0
13290,Carlos,Gomez,62.0,Bogotá,Basico,9,452.0,2,7.1899999999999995,2024.0,2024-06-19 20:42:18.634658672+00:00,,2,7.1899999999999995,9,452.0
13291,Carlos,Gomez,72.0,MTY,Basico,5,243.0,5,21.240000000000002,2024.0,2024-06-20 03:16:36.549137296+00:00,,5,21.240000000000002,5,243.0
13292,Ana,Garcia,73.0,Bogotá,Premium,2,87.0,1,17.49,2024.0,2024-06-20 09:50:54.463615904+00:00,,1,17.49,2,87.0
13293,Sofia,Lopez,48.0,GDL,Basico,6,409.0,7,48.6,2024.0,2024-06-20 16:25:12.378094528+00:00,,7,48.6,6,409.0
13294,Carlos,Gomez,43.0,CDMX,Premium,4,234.0,2,9.09,2024.0,2024-06-20 22:59:30.292573152+00:00,,2,9.09,4,234.0
13295,Luis,Torres,40.0,Medellín,Basico,6,309.0,2,4.57,2024.0,2024-06-21 05:33:48.207051760+00:00,,2,4.57,6,309.0
13296,Ana,Garcia,35.0,Bogotá,Basico,7,390.0,3,21.21,2024.0,2024-06-21 12:08:06.121530384+00:00,2024-06-21 00:33:20+00:00,3,21.21,7,390.0
13297,Mariana,Ramirez,79.0,Medellín,Premium,7,348.0,8,70.21000000000001,2024.0,2024-06-21 18:42:24.036009008+00:00,,8,70.21000000000001,7,348.0
13298,Mateo,Ramirez,48.0,GDL,Basico,10,525.0,2,130.23,2024.0,2024-06-22 01:16:41.950487632+00:00,,2,82.19759999999998,10,525.0
13299,Sofia,Torres,69.0,MTY,Premium,3,141.0,1,4.81,,,,1,4.81,3,141.0
13300,Ana,Lopez,59.0,Bogotá,Premium,7,299.0,3,9.1,2024.0,2024-06-22 14:25:17.779444864+00:00,,3,9.1,7,299.0
13301,Mateo,Gomez,29.0,Bogotá,Premium,13,627.0,5,24.220000000000002,2024.0,2024-06-22 20:59:35.693923488+00:00,,5,24.220000000000002,12,627.0
13302,Mateo,Garcia,18.0,MTY,Basico,4,153.0,6,48.419999999999995,2024.0,2024-06-23 03:33:53.608402112+00:00,,6,48.419999999999995,4,153.0
13303,Mariana,Gomez,59.0,GDL,Basico,5,274.0,5,25.52,2024.0,2024-06-23 10:08:11.522880720+00:00,,5,25.52,5,274.0
13304,Carlos,Garcia,26.0,GDL,Premium,6,233.0,6,19.17,2024.0,2024-06-23 16:42:29.437359344+00:00,,6,19.17,6,233.0
13305,Mariana,Ramirez,20.0,CDMX,Basico,8,405.0,7,24.61,2024.0,2024-06-23 23:16:47.351837968+00:00,,7,24.61,8,405.0
13306,Carlos,Gomez,77.0,MTY,Basico,4,159.0,9,44.940000000000005,2024.0,2024-06-24 05:51:05.266316576+00:00,,9,44.940000000000005,4,159.0
13307,Carlos,Torres,68.0,GDL,Basico,4,174.0,7,31.23,2024.0,2024-06-24 12:25:23.180795200+00:00,,7,31.23,4,174.0
13308,Ana,Lopez,43.0,Medellín,Basico,5,261.0,3,11.0,2024.0,2024-06-24 18:59:41.095273824+00:00,,3,11.0,5,261.0
13309,Ana,Torres,26.0,Bogotá,Basico,5,227.0,5,15.120000000000001,2024.0,2024-06-25 01:33:59.009752448+00:00,,5,15.120000000000001,5,227.0
13310,Sofia,Lopez,59.0,MTY,Basico,5,306.0,4,14.49,2024.0,2024-06-25 08:08:16.924231056+00:00,,4,14.49,5,306.0
13311,Carlos,Gomez,68.0,MTY,Basico,5,266.0,5,36.34,2024.0,2024-06-25 14:42:34.838709680+00:00,,5,36.34,5,266.0
13312,Mateo,Gomez,33.0,GDL,Basico,4,223.0,8,36.64,2024.0,2024-06-25 21:16:52.753188304+00:00,,8,36.64,4,223.0
13313,Luis,Lopez,41.0,Bogotá,Basico,2,72.0,6,48.519999999999996,2024.0,2024-06-26 03:51:10.667666928+00:00,2024-09-23 00:06:40+00:00,6,48.519999999999996,2,72.0
